ID,PO NO,Vendor,INVENTORY ID,INVENTORY NAME,DESCRIPTION,QUANTITY,UNIT COST,TOTALCOST,PO DATE,PLANT,PO RECEIVEDATE,TAG
11651,31275,LTC,528021,CATALYST,CATALYST 528021,3,693.79,2081.37,1/27/2025,1,1/31/2025,
11635,31303,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,1,130.71,130.71,1/29/2025,1,2/5/2025,
11647,31303,LTC,400426,KV ESPRESSO (GENTEK 5P3) CS1977,KV ESPRESSO (GENTEK 5P3) CS1977,1,130.71,130.71,1/29/2025,1,2/5/2025,
11650,31303,LTC,528613,KV STORM GREY (GENTEK 570) CS1863,KV STORM GREY (GENTEK 570) CS1863,1,130.71,130.71,1/29/2025,1,2/5/2025,
11651,31303,LTC,528021,CATALYST,CATALYST 528021,3,693.79,2081.37,1/29/2025,1,2/5/2025,
11653,31303,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),5,285.1,1425.5,1/29/2025,1,2/5/2025,
12438,31303,LTC,Gentek 567,KV Burgundy-New,KV Burgundy(ltc- JP0144),1,130.71,130.71,1/29/2025,1,2/5/2025,
12446,31303,LTC,Gentek 509,KV Midnight Surf-New,KV Midnight Surf(ltc- JP0027),1,130.71,130.71,1/29/2025,1,2/5/2025,
12449,31303,LTC,Gentek 542,KV Old World Blue-New,KV Old World Blue(ltc- JP0194),1,130.71,130.71,1/29/2025,1,2/5/2025,
12452,31303,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),2,130.71,261.42,1/29/2025,1,2/5/2025,
11617,31309,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,10,122.54,1225.4,1/29/2025,2,2/3/2025,
11626,31309,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,1,130.71,130.71,1/29/2025,2,2/3/2025,
11642,31309,LTC,70121,TERRA BRONZE BUCHNER 350 ( CS1803),TERRA BRONZE BRONZE BUCHNER 350 ( CS1803),1,130.71,130.71,1/29/2025,2,2/3/2025,
11651,31309,LTC,528021,CATALYST,CATALYST 528021,2,693.79,1387.58,1/29/2025,2,2/3/2025,
11653,31309,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),1,285.1,285.1,1/29/2025,2,2/3/2025,
8861,31328,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,1/30/2025,1,2/10/2025,151170-ED
11616,31329,LTC,528110,ALMOND (GENTEK 532) CS1864,ALMOND (GENTEK 532) CS1864,20,130.71,2614.2,1/30/2025,1,2/5/2025,
11617,31329,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,40,122.54,4901.6,1/30/2025,1,2/5/2025,
8861,31328,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,1/30/2025,1,2/10/2025,BATCH#39870
8861,31328,LTC,Custom-LTC Products,Custom-LTC Products,Custom,6,137.25,823.5,1/30/2025,1,2/10/2025,151163/151164
8861,31328,LTC,Custom-LTC Products,Custom-LTC Products,Custom,6,137.25,823.5,1/30/2025,1,2/19/2025,151163/151164
8861,31385,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2/4/2025,1,2/14/2025,151357-ED
8861,31385,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2/4/2025,1,2/14/2025,151483-ED
8861,31385,LTC,Custom-LTC Products,Custom-LTC Products,Custom,2,137.25,274.5,2/4/2025,1,2/14/2025,151528-ED+WD
11614,31393,LTC,STAIN REDUCER,STAIN REDUCER(VRGLYCOLL4)Propylene glycol tech 4 litres,STAIN REDUCER(VRGLYCOLL4)Propylene glycol tech 4 litres,1,63.08,63.08,2/5/2025,1,2/10/2025,
11651,31393,LTC,528021,CATALYST,CATALYST 528021,2,693.79,1387.58,2/5/2025,1,2/10/2025,
11653,31393,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),6,285.1,1710.6,2/5/2025,1,2/10/2025,
12438,31393,LTC,Gentek 567,KV Burgundy-New,KV Burgundy(ltc- JP0144),1,130.71,130.71,2/5/2025,1,2/10/2025,
12446,31393,LTC,Gentek 509,KV Midnight Surf-New,KV Midnight Surf(ltc- JP0027),1,130.71,130.71,2/5/2025,1,2/10/2025,
12452,31393,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),1,130.71,130.71,2/5/2025,1,2/10/2025,
11617,31451,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,20,122.54,2450.8,2/10/2025,1,2/14/2025,
11623,31451,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),1,130.71,130.71,2/10/2025,1,2/14/2025,
11626,31451,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,2,130.71,261.42,2/10/2025,1,2/14/2025,
11647,31451,LTC,400426,KV ESPRESSO (GENTEK 5P3) CS1977,KV ESPRESSO (GENTEK 5P3) CS1977,1,130.71,130.71,2/10/2025,1,2/14/2025,
11648,31451,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,7,130.71,914.97,2/10/2025,1,2/14/2025,
11651,31451,LTC,528021,CATALYST,CATALYST 528021,1,693.79,693.79,2/10/2025,1,2/14/2025,
12444,31451,LTC,Gentek 502,KV Maize-New,KV Maize(ltc- JP0104),1,130.71,130.71,2/10/2025,1,2/14/2025,
12449,31451,LTC,Gentek 542,KV Old World Blue-New,KV Old World Blue(ltc- JP0194),1,130.71,130.71,2/10/2025,1,2/14/2025,
8861,31468,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2/11/2025,1,2/19/2025,151845-ED
8861,31468,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2/11/2025,1,2/19/2025,151830-WD
8861,31468,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2/11/2025,1,2/19/2025,151802-WD
8861,31468,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2/11/2025,1,2/19/2025,151815-WD
11617,31482,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,20,122.54,2450.8,2/12/2025,1,2/19/2025,
11635,31482,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,1,130.71,130.71,2/12/2025,1,2/19/2025,
11649,31482,LTC,528616,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,1,130.71,130.71,2/12/2025,1,2/19/2025,
11651,31482,LTC,528021,CATALYST,CATALYST 528021,2,693.79,1387.58,2/12/2025,1,2/19/2025,
11653,31482,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),2,285.1,570.2,2/12/2025,1,2/19/2025,
11619,31517,LTC,528214,BROWNSTONE (GENTEK 571) JP0205,BROWNSTONE (GENTEK 571) JP0205,1,130.71,130.71,2/18/2025,1,2/24/2025,
11626,31517,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,1,130.71,130.71,2/18/2025,1,2/24/2025,
11635,31517,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,1,130.71,130.71,2/18/2025,1,2/24/2025,
11648,31517,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,5,130.71,653.55,2/18/2025,1,2/24/2025,
11653,31517,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),3,285.1,855.3,2/18/2025,1,2/24/2025,
12452,31517,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),1,130.71,130.71,2/18/2025,1,2/24/2025,
11617,31551,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,10,122.54,1225.4,2/19/2025,2,2/25/2025,
11626,31551,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,1,130.71,130.71,2/19/2025,2,2/25/2025,
11635,31551,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,1,130.71,130.71,2/19/2025,2,2/25/2025,
11647,31551,LTC,400426,KV ESPRESSO (GENTEK 5P3) CS1977,KV ESPRESSO (GENTEK 5P3) CS1977,1,130.71,130.71,2/19/2025,2,2/25/2025,
11648,31551,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,4,130.71,522.84,2/19/2025,2,2/25/2025,
11651,31551,LTC,528021,CATALYST,CATALYST 528021,3,693.79,2081.37,2/19/2025,2,2/25/2025,
11653,31551,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),2,285.1,570.2,2/19/2025,2,2/25/2025,
8861,31553,LTC,Custom-LTC Products,Custom-LTC Products,Custom,3,137.25,411.75,2/19/2025,2,2/25/2025,BATCH#40082-
8861,31553,LTC,Custom-LTC Products,Custom-LTC Products,Custom,2,137.25,274.5,2/19/2025,2,2/25/2025,BATCH#40124-
8861,31554,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2/19/2025,1,2/26/2025,152137-ED
8861,31554,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2/19/2025,1,2/26/2025,152076-WD
8861,31554,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2/19/2025,1,2/26/2025,152062-ED
11635,31562,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,1,130.71,130.71,2/20/2025,1,2/26/2025,
11648,31562,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,8,130.71,1045.68,2/20/2025,1,2/26/2025,
11651,31562,LTC,528021,CATALYST,CATALYST 528021,3,693.79,2081.37,2/20/2025,1,2/26/2025,
11653,31562,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),3,285.1,855.3,2/20/2025,1,2/26/2025,
12452,31562,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),1,130.71,130.71,2/20/2025,1,2/26/2025,
8861,31584,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2/24/2025,1,2/28/2025,
11594,31584,LTC,CS1116,EBONY - B/C CS1942,EBONY - B/C CS1942,1,130.71,130.71,2/24/2025,1,2/28/2025,
11606,31584,LTC,CS1164,GOLDEN OAK - B/C CS1164,GOLDEN OAK - B/C CS1164,1,130.71,130.71,2/24/2025,1,2/28/2025,
11617,31584,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,40,122.54,4901.6,2/24/2025,1,2/28/2025,
11635,31584,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,1,130.71,130.71,2/24/2025,1,2/28/2025,
11649,31584,LTC,528616,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,1,130.71,130.71,2/24/2025,1,2/28/2025,
11652,31584,LTC,585022,DOOR CLEANNING SOLVENT (18.91),DOOR CLEANING SOLVENT (18.91),1,130.71,130.71,2/24/2025,1,2/28/2025,
11653,31584,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),1,285.1,285.1,2/24/2025,1,2/28/2025,
12435,31584,LTC,Gentek 265,KV Antique Brown-New,KV Antique Brown (ltc AV0021),1,130.71,130.71,2/24/2025,1,2/28/2025,
12452,31584,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),1,130.71,130.71,2/24/2025,1,2/28/2025,
8861,31607,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2/25/2025,1,3/3/2025,152326-WD
8861,31607,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2/25/2025,1,3/17/2025,152326-WD
8861,31607,LTC,Custom-LTC Products,Custom-LTC Products,Custom,2,137.25,274.5,2/25/2025,1,3/3/2025,39870-PD
8861,31617,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2/26/2025,1,3/5/2025,
11623,31617,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),1,130.71,130.71,2/26/2025,1,3/5/2025,
11635,31617,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,1,130.71,130.71,2/26/2025,1,3/5/2025,
11637,31617,LTC,528219,SABLE (GENTEK 547) CS2390,SABLE (GENTEK 547) CS2390,1,130.71,130.71,2/26/2025,1,3/5/2025,
11645,31617,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,2,130.71,261.42,2/26/2025,1,3/5/2025,
11647,31617,LTC,400426,KV ESPRESSO (GENTEK 5P3) CS1977,KV ESPRESSO (GENTEK 5P3) CS1977,1,130.71,130.71,2/26/2025,1,3/5/2025,
11649,31617,LTC,528616,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,1,130.71,130.71,2/26/2025,1,3/5/2025,
11651,31617,LTC,528021,CATALYST,CATALYST 528021,2,693.79,1387.58,2/26/2025,1,3/5/2025,
12442,31617,LTC,Gentek 5H6,KV Fieldstone-New,KV Fieldstone(ltc- CS0479),1,130.71,130.71,2/26/2025,1,3/5/2025,
12444,31617,LTC,Gentek 502,KV Maize-New,KV Maize(ltc- JP0104),1,130.71,130.71,2/26/2025,1,3/5/2025,
12452,31617,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),1,130.71,130.71,2/26/2025,1,3/5/2025,
8861,31656,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2/28/2025,1,3/17/2025,152414-ED
8861,31656,LTC,Custom-LTC Products,Custom-LTC Products,Custom,2,137.25,274.5,2/28/2025,1,3/6/2025,152557-ED
8861,31656,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,2/28/2025,1,3/17/2025,BATCH#40221-PD
8861,31674,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,3/3/2025,1,3/6/2025,
11614,31674,LTC,STAIN REDUCER,STAIN REDUCER(VRGLYCOLL4)Propylene glycol tech 4 litres,STAIN REDUCER(VRGLYCOLL4)Propylene glycol tech 4 litres,1,63.08,63.08,3/3/2025,1,3/6/2025,
11623,31674,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),1,130.71,130.71,3/3/2025,1,3/6/2025,
11645,31674,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,4,130.71,522.84,3/3/2025,1,3/6/2025,
11648,31674,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,4,130.71,522.84,3/3/2025,1,3/6/2025,
11652,31674,LTC,585022,DOOR CLEANNING SOLVENT (18.91),DOOR CLEANING SOLVENT (18.91),1,130.71,130.71,3/3/2025,1,3/6/2025,
11653,31674,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),5,285.1,1425.5,3/3/2025,1,3/6/2025,
12435,31674,LTC,Gentek 265,KV Antique Brown-New,KV Antique Brown (ltc AV0021),1,130.71,130.71,3/3/2025,1,3/6/2025,
12436,31674,LTC,Gentek 5H3,KV Ash Grey-New,KV Ash Grey(ltc- CS4262),1,130.71,130.71,3/3/2025,1,3/6/2025,
12447,31674,LTC,Gentek 513,KV Moonlit Moss-New,KV Moonlit Moss(ltc- JP0368),1,130.71,130.71,3/3/2025,1,3/6/2025,
12449,31674,LTC,Gentek 542,KV Old World Blue-New,KV Old World Blue(ltc- JP0194),1,130.71,130.71,3/3/2025,1,3/6/2025,
8861,31717,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,3/5/2025,1,3/11/2025,
11617,31717,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,40,122.54,4901.6,3/5/2025,1,3/11/2025,
11632,31717,LTC,70134,IVORY CS1600,IVORY (KAYCAN 35) CS1600,1,130.71,130.71,3/5/2025,1,3/11/2025,
11635,31717,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,1,130.71,130.71,3/5/2025,1,3/11/2025,
11644,31717,LTC,528304,WEDGEWOOD (GENTEK 535) AV0011,WEDGEWOOD (GENTEK 535) AV0011,1,130.71,130.71,3/5/2025,1,3/11/2025,
11649,31717,LTC,528616,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,1,130.71,130.71,3/5/2025,1,3/11/2025,
12438,31717,LTC,Gentek 567,KV Burgundy-New,KV Burgundy(ltc- JP0144),1,130.71,130.71,3/5/2025,1,3/11/2025,
12442,31717,LTC,Gentek 5H6,KV Fieldstone-New,KV Fieldstone(ltc- CS0479),1,130.71,130.71,3/5/2025,1,3/11/2025,
11617,31739,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,10,122.54,1225.4,3/5/2025,2,3/10/2025,
8861,31740,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,3/5/2025,1,3/13/2025,152706-ED
8861,31740,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,3/5/2025,1,3/24/2025,152994-ED
8861,31740,LTC,Custom-LTC Products,Custom-LTC Products,Custom,2,137.25,274.5,3/5/2025,1,3/13/2025,152855-ED+PD
8861,31740,LTC,Custom-LTC Products,Custom-LTC Products,Custom,5,137.25,686.25,3/5/2025,1,3/13/2025,152868-ED
8861,31740,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,3/5/2025,1,3/13/2025,152811-ED
11619,31778,LTC,528214,BROWNSTONE (GENTEK 571) JP0205,BROWNSTONE (GENTEK 571) JP0205,1,130.71,130.71,3/10/2025,1,3/13/2025,
11623,31778,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),1,130.71,130.71,3/10/2025,1,3/13/2025,
11651,31778,LTC,528021,CATALYST,CATALYST 528021,2,693.79,1387.58,3/10/2025,1,3/13/2025,
11652,31778,LTC,585022,DOOR CLEANNING SOLVENT (18.91),DOOR CLEANING SOLVENT (18.91),1,130.71,130.71,3/10/2025,1,3/13/2025,
11653,31778,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),3,285.1,855.3,3/10/2025,1,3/13/2025,
12447,31778,LTC,Gentek 513,KV Moonlit Moss-New,KV Moonlit Moss(ltc- JP0368),1,130.71,130.71,3/10/2025,1,3/13/2025,
8861,31799,LTC,Custom-LTC Products,Custom-LTC Products,Custom,2,137.25,274.5,3/11/2025,1,3/17/2025,153153-ED
8861,31799,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,3/11/2025,1,3/18/2025,152994-WD
8861,31799,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,3/11/2025,1,4/1/2025,153179-ED
8861,31799,LTC,Custom-LTC Products,Custom-LTC Products,Custom,2,137.25,274.5,3/11/2025,1,3/17/2025,BATCH#40427-PD
11626,31811,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,1,130.71,130.71,3/12/2025,1,3/17/2025,
11647,31811,LTC,400426,KV ESPRESSO (GENTEK 5P3) CS1977,KV ESPRESSO (GENTEK 5P3) CS1977,1,130.71,130.71,3/12/2025,1,3/17/2025,
11648,31811,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,2,130.71,261.42,3/12/2025,1,3/17/2025,
11649,31811,LTC,528616,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,1,130.71,130.71,3/12/2025,1,3/17/2025,
11650,31811,LTC,528613,KV STORM GREY (GENTEK 570) CS1863,KV STORM GREY (GENTEK 570) CS1863,1,130.71,130.71,3/12/2025,1,3/17/2025,
11651,31811,LTC,528021,CATALYST,CATALYST 528021,2,693.79,1387.58,3/12/2025,1,3/17/2025,
11653,31811,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),2,285.1,570.2,3/12/2025,1,3/17/2025,
11617,31833,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,20,122.54,2450.8,3/13/2025,1,3/27/2025,
11641,31833,LTC,528221,SANDALWOOD (Buchner 300) CS1598,SANDALWOOD  CS1598,3,130.71,392.13,3/13/2025,1,3/27/2025,
12435,31833,LTC,Gentek 265,KV Antique Brown-New,KV Antique Brown (ltc AV0021),1,130.71,130.71,3/13/2025,1,3/27/2025,
12438,31833,LTC,Gentek 567,KV Burgundy-New,KV Burgundy(ltc- JP0144),1,130.71,130.71,3/13/2025,1,3/27/2025,
12448,31833,LTC,Gentek 5P8,KV Monterey Sand-New,KV Monterey Sand(ltc- AV0085),1,130.71,130.71,3/13/2025,1,3/27/2025,
12449,31833,LTC,Gentek 542,KV Old World Blue-New,KV Old World Blue(ltc- JP0194),1,130.71,130.71,3/13/2025,1,3/27/2025,
8861,31853,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,3/14/2025,1,3/20/2025,
11614,31853,LTC,STAIN REDUCER,STAIN REDUCER(VRGLYCOLL4)Propylene glycol tech 4 litres,STAIN REDUCER(VRGLYCOLL4)Propylene glycol tech 4 litres,1,63.08,63.08,3/14/2025,1,3/20/2025,
11621,31853,LTC,70024,BLUE WHITE (GENTEK 429) JP0569,ICE WHITE (GENTEK 429) JP0569,1,130.71,130.71,3/14/2025,1,3/20/2025,
11623,31853,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),2,130.71,261.42,3/14/2025,1,3/20/2025,
11626,31853,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,1,130.71,130.71,3/14/2025,1,3/20/2025,
11635,31853,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,2,130.71,261.42,3/14/2025,1,3/20/2025,
11637,31853,LTC,528219,SABLE (GENTEK 547) CS2390,SABLE (GENTEK 547) CS2390,1,130.71,130.71,3/14/2025,1,3/20/2025,
11645,31853,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,1,130.71,130.71,3/14/2025,1,3/20/2025,
11647,31853,LTC,400426,KV ESPRESSO (GENTEK 5P3) CS1977,KV ESPRESSO (GENTEK 5P3) CS1977,2,130.71,261.42,3/14/2025,1,3/20/2025,
11651,31853,LTC,528021,CATALYST,CATALYST 528021,3,693.79,2081.37,3/14/2025,1,3/20/2025,
11652,31853,LTC,585022,DOOR CLEANNING SOLVENT (18.91),DOOR CLEANING SOLVENT (18.91),1,130.71,130.71,3/14/2025,1,3/20/2025,
12435,31853,LTC,Gentek 265,KV Antique Brown-New,KV Antique Brown (ltc AV0021),1,130.71,130.71,3/14/2025,1,3/20/2025,
12436,31853,LTC,Gentek 5H3,KV Ash Grey-New,KV Ash Grey(ltc- CS4262),1,130.71,130.71,3/14/2025,1,3/20/2025,
12444,31853,LTC,Gentek 502,KV Maize-New,KV Maize(ltc- JP0104),1,130.71,130.71,3/14/2025,1,3/20/2025,
12446,31853,LTC,Gentek 509,KV Midnight Surf-New,KV Midnight Surf(ltc- JP0027),1,130.71,130.71,3/14/2025,1,3/20/2025,
12449,31853,LTC,Gentek 542,KV Old World Blue-New,KV Old World Blue(ltc- JP0194),1,130.71,130.71,3/14/2025,1,3/20/2025,
12452,31853,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),1,130.71,130.71,3/14/2025,1,3/20/2025,
8861,31884,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,3/18/2025,1,4/1/2025,153574-ED
8861,31884,LTC,Custom-LTC Products,Custom-LTC Products,Custom,2,137.25,274.5,3/18/2025,1,4/1/2025,153542-ED
8861,31884,LTC,Custom-LTC Products,Custom-LTC Products,Custom,2,137.25,274.5,3/18/2025,1,3/24/2025,BATCH#40563-PD
11617,31893,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,20,122.54,2450.8,3/19/2025,1,3/24/2025,
11637,31893,LTC,528219,SABLE (GENTEK 547) CS2390,SABLE (GENTEK 547) CS2390,1,130.71,130.71,3/19/2025,1,3/24/2025,
11645,31893,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,3,130.71,392.13,3/19/2025,1,3/24/2025,
11647,31893,LTC,400426,KV ESPRESSO (GENTEK 5P3) CS1977,KV ESPRESSO (GENTEK 5P3) CS1977,1,130.71,130.71,3/19/2025,1,3/24/2025,
11648,31893,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,3,130.71,392.13,3/19/2025,1,3/24/2025,
11652,31893,LTC,585022,DOOR CLEANNING SOLVENT (18.91),DOOR CLEANING SOLVENT (18.91),1,130.71,130.71,3/19/2025,1,3/24/2025,
11653,31893,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),4,285.1,1140.4,3/19/2025,1,3/24/2025,
12452,31893,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),1,130.71,130.71,3/19/2025,1,3/24/2025,
11617,31902,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,20,122.54,2450.8,3/20/2025,2,3/20/2025,
11624,31902,LTC,528202,CASHMERE (GENTEK 514) JP0442,CASHMERE (GENTEK 514) JP0442,1,130.71,130.71,3/20/2025,2,3/20/2025,
11625,31902,LTC,528606,CANYON CLAY (GENTEK 510) CS1656,CANYON CLAY (GENTEK 510) CS1656,1,130.71,130.71,3/20/2025,2,3/20/2025,
11626,31902,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,1,130.71,130.71,3/20/2025,2,3/20/2025,
11634,31902,LTC,70129,PEARL GREY CS2339,PEARL GREY (KAYCAN 03) CS2339,1,130.71,130.71,3/20/2025,2,3/20/2025,
11647,31902,LTC,400426,KV ESPRESSO (GENTEK 5P3) CS1977,KV ESPRESSO (GENTEK 5P3) CS1977,1,130.71,130.71,3/20/2025,2,3/20/2025,
11650,31902,LTC,528613,KV STORM GREY (GENTEK 570) CS1863,KV STORM GREY (GENTEK 570) CS1863,1,130.71,130.71,3/20/2025,2,3/20/2025,
11651,31902,LTC,528021,CATALYST,CATALYST 528021,1,693.79,693.79,3/20/2025,2,3/20/2025,
11653,31902,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),1,285.1,285.1,3/20/2025,2,3/20/2025,
12439,31902,LTC,MATT BLACK,MATT BLACK-108426 CS4987A,MATT BLACK-108426 CS4987A,1,130.71,130.71,3/20/2025,2,3/20/2025,
